run_dir,repo,run_id,file_count,text_file_count,total_size,avg_file_size,kw_total,kw_count_137,kw_count_killed,kw_count_oom,kw_count_out of memory,kw_count_memory limit,kw_count_no memory
rust-lang_rust_20071726926,rust-lang_rust,20071726926,20,20,3251027,162551.35,300,299,1,0,0,0,0
rust-lang_rust_20071806900,rust-lang_rust,20071806900,20,20,5043437,252171.85,389,389,0,0,0,0,0
rust-lang_rust_20072673963,rust-lang_rust,20072673963,20,20,3679629,183981.45,309,309,0,0,0,0,0
rust-lang_rust_20073534565,rust-lang_rust,20073534565,20,20,13128166,656408.3,993,986,0,7,0,0,0
rust-lang_rust_20076187114,rust-lang_rust,20076187114,170,170,283286428,1666390.7529411765,18287,18179,0,108,0,0,0
rust-lang_rust_20078823497,rust-lang_rust,20078823497,20,20,6645182,332259.1,506,503,0,3,0,0,0
rust-lang_rust_20079074492,rust-lang_rust,20079074492,20,20,5020978,251048.9,396,396,0,0,0,0,0
rust-lang_rust_20079154335,rust-lang_rust,20079154335,170,170,123847849,728516.7588235295,7588,7584,0,4,0,0,0
rust-lang_rust_20079561305,rust-lang_rust,20079561305,20,20,1867565,93378.25,178,178,0,0,0,0,0
rust-lang_rust_20080344386,rust-lang_rust,20080344386,20,20,7174912,358745.6,570,566,0,4,0,0,0
rust-lang_rust_20081682232,rust-lang_rust,20081682232,20,20,2690920,134546.0,259,259,0,0,0,0,0
rust-lang_rust_20081753846,rust-lang_rust,20081753846,20,20,1958661,97933.05,173,173,0,0,0,0,0
rust-lang_rust_20081836490,rust-lang_rust,20081836490,20,20,3748855,187442.75,308,308,0,0,0,0,0
rust-lang_rust_20083636002,rust-lang_rust,20083636002,20,20,7637658,381882.9,625,620,0,5,0,0,0
rust-lang_rust_20083969750,rust-lang_rust,20083969750,170,170,294807167,1734159.8058823529,19043,18927,0,116,0,0,0
rust-lang_rust_20085439916,rust-lang_rust,20085439916,20,20,618234,30911.7,48,48,0,0,0,0,0
rust-lang_rust_20087395168,rust-lang_rust,20087395168,6,6,2357252,392875.3333333333,166,164,0,2,0,0,0
rust-lang_rust_20087409371,rust-lang_rust,20087409371,20,20,8515543,425777.15,624,620,0,4,0,0,0
rust-lang_rust_20087428614,rust-lang_rust,20087428614,6,6,2372181,395363.5,138,137,0,1,0,0,0
rust-lang_rust_20089047601,rust-lang_rust,20089047601,20,20,6176435,308821.75,468,467,0,1,0,0,0
rust-lang_rust_20089766090,rust-lang_rust,20089766090,170,170,27733005,163135.32352941178,2483,2482,0,1,0,0,0
rust-lang_rust_20089791020,rust-lang_rust,20089791020,20,20,2589304,129465.2,253,253,0,0,0,0,0
rust-lang_rust_20091824249,rust-lang_rust,20091824249,20,20,1658230,82911.5,175,175,0,0,0,0,0
rust-lang_rust_20092960801,rust-lang_rust,20092960801,20,20,9519397,475969.85,784,779,0,5,0,0,0
rust-lang_rust_20096869347,rust-lang_rust,20096869347,20,20,5942484,297124.2,437,436,0,1,0,0,0
rust-lang_rust_20097309129,rust-lang_rust,20097309129,20,20,10846139,542306.95,879,874,0,5,0,0,0
rust-lang_rust_20099453640,rust-lang_rust,20099453640,20,20,9695423,484771.15,779,774,0,5,0,0,0
rust-lang_rust_20100230492,rust-lang_rust,20100230492,20,20,6406567,320328.35,534,533,0,1,0,0,0
rust-lang_rust_20100561032,rust-lang_rust,20100561032,20,20,1656960,82848.0,161,161,0,0,0,0,0
rust-lang_rust_20101211898,rust-lang_rust,20101211898,20,20,2409104,120455.2,230,230,0,0,0,0,0
rust-lang_rust_20102017885,rust-lang_rust,20102017885,20,20,3797876,189893.8,304,304,0,0,0,0,0
rust-lang_rust_20104210843,rust-lang_rust,20104210843,20,20,5263307,263165.35,444,444,0,0,0,0,0
rust-lang_rust_20105176318,rust-lang_rust,20105176318,20,20,7399941,369997.05,578,574,0,4,0,0,0
rust-lang_rust_20106455636,rust-lang_rust,20106455636,170,170,17212824,101251.90588235293,1655,1655,0,0,0,0,0
rust-lang_rust_20107957452,rust-lang_rust,20107957452,20,20,7399304,369965.2,547,543,0,4,0,0,0
rust-lang_rust_20108580646,rust-lang_rust,20108580646,20,20,7832403,391620.15,660,656,0,4,0,0,0
rust-lang_rust_20108991780,rust-lang_rust,20108991780,20,20,6741293,337064.65,539,538,0,1,0,0,0
rust-lang_rust_20109352868,rust-lang_rust,20109352868,20,20,7437352,371867.6,594,592,0,2,0,0,0
rust-lang_rust_20109963265,rust-lang_rust,20109963265,20,20,16642606,832130.3,1226,1218,0,8,0,0,0
rust-lang_rust_20110287375,rust-lang_rust,20110287375,6,6,5456737,909456.1666666666,361,359,0,2,0,0,0
rust-lang_rust_20110388161,rust-lang_rust,20110388161,20,20,2082749,104137.45,225,225,0,0,0,0,0
rust-lang_rust_20111024976,rust-lang_rust,20111024976,6,6,237211,39535.166666666664,30,30,0,0,0,0,0
rust-lang_rust_20111620789,rust-lang_rust,20111620789,20,20,1287103,64355.15,114,114,0,0,0,0,0
rust-lang_rust_20112147858,rust-lang_rust,20112147858,20,20,1993907,99695.35,201,201,0,0,0,0,0
rust-lang_rust_20112251129,rust-lang_rust,20112251129,20,20,2040336,102016.8,173,173,0,0,0,0,0
rust-lang_rust_20113855956,rust-lang_rust,20113855956,20,20,6210496,310524.8,505,505,0,0,0,0,0
rust-lang_rust_20113864749,rust-lang_rust,20113864749,6,6,239058,39843.0,30,30,0,0,0,0,0
rust-lang_rust_20116007294,rust-lang_rust,20116007294,20,20,2211664,110583.2,247,247,0,0,0,0,0
rust-lang_rust_20116367017,rust-lang_rust,20116367017,20,20,1650235,82511.75,188,188,0,0,0,0,0
rust-lang_rust_20116531576,rust-lang_rust,20116531576,170,170,141594365,832908.0294117647,8576,8569,0,7,0,0,0
rust-lang_rust_20116788531,rust-lang_rust,20116788531,20,20,7432500,371625.0,598,594,0,4,0,0,0
rust-lang_rust_20117403724,rust-lang_rust,20117403724,168,168,320638630,1908563.2738095238,21677,21539,0,138,0,0,0
rust-lang_rust_20118223082,rust-lang_rust,20118223082,20,20,7469160,373458.0,552,548,0,4,0,0,0
rust-lang_rust_20118353957,rust-lang_rust,20118353957,20,20,1372292,68614.6,124,124,0,0,0,0,0
rust-lang_rust_20121318813,rust-lang_rust,20121318813,20,20,1232933,61646.65,125,125,0,0,0,0,0
rust-lang_rust_20121409039,rust-lang_rust,20121409039,20,20,7116326,355816.3,542,540,0,2,0,0,0
rust-lang_rust_20121851317,rust-lang_rust,20121851317,20,20,1376882,68844.1,155,155,0,0,0,0,0
rust-lang_rust_20122023537,rust-lang_rust,20122023537,20,20,2067531,103376.55,201,201,0,0,0,0,0
rust-lang_rust_20122302102,rust-lang_rust,20122302102,20,20,2254622,112731.1,232,232,0,0,0,0,0
rust-lang_rust_20122307987,rust-lang_rust,20122307987,6,6,440019,73336.5,38,38,0,0,0,0,0
rust-lang_rust_20129455174,rust-lang_rust,20129455174,20,20,1775662,88783.1,190,190,0,0,0,0,0
rust-lang_rust_20129473399,rust-lang_rust,20129473399,6,6,1320404,220067.33333333334,78,78,0,0,0,0,0
rust-lang_rust_20132506098,rust-lang_rust,20132506098,20,20,16687407,834370.35,1262,1254,0,8,0,0,0
rust-lang_rust_20133927121,rust-lang_rust,20133927121,20,20,6406656,320332.8,496,495,0,1,0,0,0
tensorflow_tensorflow_20072659712,tensorflow_tensorflow,20072659712,2,2,25101,12550.5,2,2,0,0,0,0,0
tensorflow_tensorflow_20073443862,tensorflow_tensorflow,20073443862,6,6,1224175,204029.16666666666,47,47,0,0,0,0,0
tensorflow_tensorflow_20073448431,tensorflow_tensorflow,20073448431,2,2,43792,21896.0,6,6,0,0,0,0,0
tensorflow_tensorflow_20073449401,tensorflow_tensorflow,20073449401,2,2,40452,20226.0,7,7,0,0,0,0,0
tensorflow_tensorflow_20075297916,tensorflow_tensorflow,20075297916,2,2,49662,24831.0,1,1,0,0,0,0,0
tensorflow_tensorflow_20076669168,tensorflow_tensorflow,20076669168,2,2,41892,20946.0,3,3,0,0,0,0,0
tensorflow_tensorflow_20077257975,tensorflow_tensorflow,20077257975,2,2,42674,21337.0,2,2,0,0,0,0,0
tensorflow_tensorflow_20079140924,tensorflow_tensorflow,20079140924,6,6,987162,164527.0,42,42,0,0,0,0,0
tensorflow_tensorflow_20090707459,tensorflow_tensorflow,20090707459,2,2,27532,13766.0,0,0,0,0,0,0,0
tensorflow_tensorflow_20091153154,tensorflow_tensorflow,20091153154,2,2,26538,13269.0,2,2,0,0,0,0,0
tensorflow_tensorflow_20091540745,tensorflow_tensorflow,20091540745,2,2,28132,14066.0,0,0,0,0,0,0,0
tensorflow_tensorflow_20106525916,tensorflow_tensorflow,20106525916,2,2,27952,13976.0,1,1,0,0,0,0,0
tensorflow_tensorflow_20109697275,tensorflow_tensorflow,20109697275,2,2,20718,10359.0,3,3,0,0,0,0,0
tensorflow_tensorflow_20119047843,tensorflow_tensorflow,20119047843,6,6,1115718,185953.0,55,55,0,0,0,0,0
tensorflow_tensorflow_20300443617,tensorflow_tensorflow,20300443617,2,2,28814,14407.0,5,5,0,0,0,0,0
tensorflow_tensorflow_20302585399,tensorflow_tensorflow,20302585399,2,2,29105,14552.5,4,4,0,0,0,0,0
torvalds_linux_18363803288,torvalds_linux,18363803288,2,2,42276,21138.0,7,7,0,0,0,0,0
torvalds_linux_20006236072,torvalds_linux,20006236072,2,2,42557,21278.5,9,9,0,0,0,0,0
vercel_next.js_20078237983,vercel_next.js,20078237983,12,12,1386336,115528.0,90,90,0,0,0,0,0
vercel_next.js_20078418622,vercel_next.js,20078418622,250,250,33529994,134119.976,2336,2331,0,5,0,0,0
vercel_next.js_20081047108,vercel_next.js,20081047108,250,250,32805327,131221.308,2407,2403,0,4,0,0,0
vercel_next.js_20081051256,vercel_next.js,20081051256,12,12,125115,10426.25,10,9,1,0,0,0,0
vercel_next.js_20081051296,vercel_next.js,20081051296,2,2,6704,3352.0,1,1,0,0,0,0,0
vercel_next.js_20081051312,vercel_next.js,20081051312,16,16,67179,4198.6875,3,3,0,0,0,0,0
vercel_next.js_20081061082,vercel_next.js,20081061082,12,12,125526,10460.5,6,5,1,0,0,0,0
vercel_next.js_20081061101,vercel_next.js,20081061101,16,16,68605,4287.8125,4,4,0,0,0,0,0
vercel_next.js_20081061102,vercel_next.js,20081061102,2,2,6704,3352.0,0,0,0,0,0,0,0
vercel_next.js_20081148437,vercel_next.js,20081148437,240,240,32408297,135034.57083333333,2416,2411,0,5,0,0,0
vercel_next.js_20082571460,vercel_next.js,20082571460,2,2,5246,2623.0,0,0,0,0,0,0,0
vercel_next.js_20082780067,vercel_next.js,20082780067,250,250,33097029,132388.116,2205,2201,0,4,0,0,0
vercel_next.js_20082842968,vercel_next.js,20082842968,4,4,245210,61302.5,14,12,2,0,0,0,0
vercel_next.js_20083004762,vercel_next.js,20083004762,240,240,32760281,136501.17083333334,2271,2264,0,7,0,0,0
vercel_next.js_20083300573,vercel_next.js,20083300573,12,12,3107068,258922.33333333334,236,236,0,0,0,0,0
vercel_next.js_20083302311,vercel_next.js,20083302311,4,4,9795,2448.75,1,1,0,0,0,0,0
vercel_next.js_20083327027,vercel_next.js,20083327027,12,12,3103301,258608.41666666666,220,220,0,0,0,0,0
vercel_next.js_20083327589,vercel_next.js,20083327589,2,2,138601,69300.5,2,2,0,0,0,0,0
vercel_next.js_20083484717,vercel_next.js,20083484717,250,250,32554317,130217.268,2242,2239,0,3,0,0,0
vercel_next.js_20084630798,vercel_next.js,20084630798,230,230,30982714,134707.45217391304,2076,2070,2,4,0,0,0
vercel_next.js_20084809496,vercel_next.js,20084809496,12,12,1654500,137875.0,196,191,2,3,0,0,0
vercel_next.js_20084814084,vercel_next.js,20084814084,230,230,30888458,134297.64347826087,2173,2155,15,3,0,0,0
vercel_next.js_20085341392,vercel_next.js,20085341392,250,250,31488435,125953.74,2188,2184,0,4,0,0,0
vercel_next.js_20085998217,vercel_next.js,20085998217,88,88,29588035,336227.67045454547,1792,1495,42,255,0,0,0
vercel_next.js_20086222460,vercel_next.js,20086222460,154,154,72362692,469887.6103896104,4449,4095,66,288,0,0,0
vercel_next.js_20086274400,vercel_next.js,20086274400,170,170,50267575,295691.6176470588,3026,2672,65,289,0,0,0
vercel_next.js_20086388304,vercel_next.js,20086388304,218,218,51837285,237785.71100917432,4402,4031,20,351,0,0,0
vercel_next.js_20086434153,vercel_next.js,20086434153,218,218,32323156,148271.35779816515,2501,2469,28,4,0,0,0
vercel_next.js_20086830274,vercel_next.js,20086830274,230,230,28613589,124406.90869565218,1869,1866,1,2,0,0,0
vercel_next.js_20086854916,vercel_next.js,20086854916,4,4,449095,112273.75,35,35,0,0,0,0,0
vercel_next.js_20087043728,vercel_next.js,20087043728,4,4,245116,61279.0,25,23,2,0,0,0,0
vercel_next.js_20087824944,vercel_next.js,20087824944,250,250,31606082,126424.328,2369,2364,0,5,0,0,0
vercel_next.js_20087838235,vercel_next.js,20087838235,12,12,123376,10281.333333333334,4,3,1,0,0,0,0
vercel_next.js_20087838252,vercel_next.js,20087838252,2,2,6184,3092.0,0,0,0,0,0,0,0
vercel_next.js_20087838341,vercel_next.js,20087838341,16,16,67109,4194.3125,7,7,0,0,0,0,0
vercel_next.js_20087929415,vercel_next.js,20087929415,56,56,16967736,302995.28571428574,722,720,2,0,0,0,0
vercel_next.js_20087967968,vercel_next.js,20087967968,72,72,25829272,358739.8888888889,1544,1179,0,365,0,0,0
vercel_next.js_20088073541,vercel_next.js,20088073541,12,12,125501,10458.416666666666,12,11,1,0,0,0,0
vercel_next.js_20088073569,vercel_next.js,20088073569,16,16,68846,4302.875,3,3,0,0,0,0,0
vercel_next.js_20088073574,vercel_next.js,20088073574,2,2,6722,3361.0,1,1,0,0,0,0,0
vercel_next.js_20088174628,vercel_next.js,20088174628,12,12,124600,10383.333333333334,11,10,1,0,0,0,0
vercel_next.js_20088174644,vercel_next.js,20088174644,16,16,70087,4380.4375,8,8,0,0,0,0,0
vercel_next.js_20088174651,vercel_next.js,20088174651,2,2,6705,3352.5,0,0,0,0,0,0,0
vercel_next.js_20088800340,vercel_next.js,20088800340,240,240,30436122,126817.175,3013,3005,0,8,0,0,0
vercel_next.js_20089848109,vercel_next.js,20089848109,4,4,246308,61577.0,12,12,0,0,0,0,0
vercel_next.js_20090232458,vercel_next.js,20090232458,250,250,33340098,133360.392,2083,2078,0,5,0,0,0
vercel_next.js_20090234571,vercel_next.js,20090234571,250,250,34597856,138391.424,2361,2348,7,6,0,0,0
vercel_next.js_20090581324,vercel_next.js,20090581324,20,20,2408049,120402.45,212,211,0,1,0,0,0
vercel_next.js_20090960377,vercel_next.js,20090960377,4,4,441149,110287.25,14,14,0,0,0,0,0
vercel_next.js_20091613978,vercel_next.js,20091613978,4,4,242012,60503.0,21,19,2,0,0,0,0
vercel_next.js_20092637081,vercel_next.js,20092637081,8,8,887989,110998.625,45,45,0,0,0,0,0
vercel_next.js_20093764894,vercel_next.js,20093764894,12,12,131545,10962.083333333334,16,15,1,0,0,0,0
vercel_next.js_20093764937,vercel_next.js,20093764937,10,10,54056,5405.6,3,3,0,0,0,0,0
vercel_next.js_20093764966,vercel_next.js,20093764966,2,2,7074,3537.0,1,1,0,0,0,0,0
vercel_next.js_20097896464,vercel_next.js,20097896464,2,2,8636,4318.0,0,0,0,0,0,0,0
vercel_next.js_20098053250,vercel_next.js,20098053250,4,4,245563,61390.75,19,17,2,0,0,0,0
vercel_next.js_20100547511,vercel_next.js,20100547511,12,12,120347,10028.916666666666,10,9,1,0,0,0,0
vercel_next.js_20100547551,vercel_next.js,20100547551,16,16,68443,4277.6875,7,7,0,0,0,0,0
vercel_next.js_20100547604,vercel_next.js,20100547604,2,2,6721,3360.5,0,0,0,0,0,0,0
vercel_next.js_20101119956,vercel_next.js,20101119956,6,6,1292832,215472.0,78,71,7,0,0,0,0
vercel_next.js_20103311689,vercel_next.js,20103311689,240,240,35431963,147633.17916666667,2252,2225,21,6,0,0,0
vercel_next.js_20103971209,vercel_next.js,20103971209,230,230,28378876,123386.41739130435,1967,1964,0,3,0,0,0
vercel_next.js_20103992366,vercel_next.js,20103992366,250,250,31164206,124656.824,2359,2354,0,5,0,0,0
vercel_next.js_20104736800,vercel_next.js,20104736800,12,12,130182,10848.5,7,6,1,0,0,0,0
vercel_next.js_20104736883,vercel_next.js,20104736883,2,2,7529,3764.5,2,2,0,0,0,0,0
vercel_next.js_20104736928,vercel_next.js,20104736928,16,16,74835,4677.1875,3,3,0,0,0,0,0
vercel_next.js_20105088683,vercel_next.js,20105088683,4,4,244990,61247.5,31,29,2,0,0,0,0
vercel_next.js_20105750205,vercel_next.js,20105750205,250,250,33746248,134984.992,2332,2329,0,3,0,0,0
vercel_next.js_20108757961,vercel_next.js,20108757961,198,198,64426755,325387.6515151515,3697,3054,46,597,0,0,0
vercel_next.js_20108758179,vercel_next.js,20108758179,12,12,127767,10647.25,5,4,1,0,0,0,0
vercel_next.js_20108758251,vercel_next.js,20108758251,16,16,72689,4543.0625,4,4,0,0,0,0,0
vercel_next.js_20108758259,vercel_next.js,20108758259,2,2,7528,3764.0,0,0,0,0,0,0,0
vercel_next.js_20109114679,vercel_next.js,20109114679,2,2,5220,2610.0,0,0,0,0,0,0,0
vercel_next.js_20109288564,vercel_next.js,20109288564,240,240,33190230,138292.625,2247,2242,0,5,0,0,0
vercel_next.js_20111731381,vercel_next.js,20111731381,4,4,242424,60606.0,8,6,2,0,0,0,0
vercel_next.js_20114349389,vercel_next.js,20114349389,2,2,6761,3380.5,1,1,0,0,0,0,0
vercel_next.js_20114349390,vercel_next.js,20114349390,12,12,124830,10402.5,9,8,1,0,0,0,0
vercel_next.js_20114349437,vercel_next.js,20114349437,10,10,47830,4783.0,4,4,0,0,0,0,0
vercel_next.js_20114359188,vercel_next.js,20114359188,2,2,6750,3375.0,0,0,0,0,0,0,0
vercel_next.js_20114360908,vercel_next.js,20114360908,12,12,122539,10211.583333333334,7,6,1,0,0,0,0
vercel_next.js_20114360989,vercel_next.js,20114360989,10,10,48871,4887.1,2,2,0,0,0,0,0
vercel_next.js_20114467051,vercel_next.js,20114467051,2,2,7197,3598.5,3,3,0,0,0,0,0
vercel_next.js_20114467054,vercel_next.js,20114467054,16,16,71309,4456.8125,2,2,0,0,0,0,0
vercel_next.js_20114467069,vercel_next.js,20114467069,12,12,126559,10546.583333333334,10,9,1,0,0,0,0
vercel_next.js_20115268301,vercel_next.js,20115268301,250,250,33512364,134049.456,2296,2293,0,3,0,0,0
vercel_next.js_20115271100,vercel_next.js,20115271100,4,4,8739,2184.75,0,0,0,0,0,0,0
vercel_next.js_20115335227,vercel_next.js,20115335227,240,240,33478625,139494.27083333334,2240,2233,0,7,0,0,0
vercel_next.js_20115885532,vercel_next.js,20115885532,250,250,33275909,133103.636,2535,2524,6,5,0,0,0
vercel_next.js_20116917212,vercel_next.js,20116917212,12,12,123144,10262.0,10,9,1,0,0,0,0
vercel_next.js_20116917235,vercel_next.js,20116917235,2,2,7658,3829.0,0,0,0,0,0,0,0
vercel_next.js_20116917243,vercel_next.js,20116917243,10,10,47434,4743.4,4,4,0,0,0,0,0
vercel_next.js_20116953421,vercel_next.js,20116953421,12,12,132490,11040.833333333334,10,9,1,0,0,0,0
vercel_next.js_20116953451,vercel_next.js,20116953451,2,2,7121,3560.5,0,0,0,0,0,0,0
vercel_next.js_20116953466,vercel_next.js,20116953466,16,16,75971,4748.1875,5,5,0,0,0,0,0
vercel_next.js_20117047495,vercel_next.js,20117047495,240,240,32030006,133458.35833333334,2247,2243,0,4,0,0,0
vercel_next.js_20117307842,vercel_next.js,20117307842,2,2,8184,4092.0,1,1,0,0,0,0,0
vercel_next.js_20117514279,vercel_next.js,20117514279,250,250,32803732,131214.928,2099,2094,0,5,0,0,0
vercel_next.js_20117576137,vercel_next.js,20117576137,4,4,246091,61522.75,27,25,2,0,0,0,0
vercel_next.js_20119124240,vercel_next.js,20119124240,230,230,32359256,140692.41739130433,2170,2157,7,6,0,0,0
vercel_next.js_20119775241,vercel_next.js,20119775241,12,12,124614,10384.5,9,8,1,0,0,0,0
vercel_next.js_20119775256,vercel_next.js,20119775256,2,2,6757,3378.5,1,1,0,0,0,0,0
vercel_next.js_20119775301,vercel_next.js,20119775301,10,10,47453,4745.3,7,7,0,0,0,0,0
vercel_next.js_20119921371,vercel_next.js,20119921371,12,12,125495,10457.916666666666,6,5,1,0,0,0,0
vercel_next.js_20119921401,vercel_next.js,20119921401,2,2,6754,3377.0,0,0,0,0,0,0,0
vercel_next.js_20119921422,vercel_next.js,20119921422,10,10,43733,4373.3,3,3,0,0,0,0,0
vercel_next.js_20120359495,vercel_next.js,20120359495,12,12,127727,10643.916666666666,9,8,1,0,0,0,0
vercel_next.js_20120359528,vercel_next.js,20120359528,2,2,7732,3866.0,10,10,0,0,0,0,0
vercel_next.js_20120359552,vercel_next.js,20120359552,16,16,74434,4652.125,6,6,0,0,0,0,0
vercel_next.js_20120360703,vercel_next.js,20120360703,4,4,9543,2385.75,0,0,0,0,0,0,0
vercel_next.js_20121725898,vercel_next.js,20121725898,4,4,245001,61250.25,10,8,2,0,0,0,0
vercel_next.js_20121951195,vercel_next.js,20121951195,12,12,134311,11192.583333333334,15,14,1,0,0,0,0
vercel_next.js_20121951230,vercel_next.js,20121951230,2,2,7042,3521.0,4,4,0,0,0,0,0
vercel_next.js_20121951254,vercel_next.js,20121951254,16,16,76737,4796.0625,26,26,0,0,0,0,0
vercel_next.js_20121954312,vercel_next.js,20121954312,12,12,126974,10581.166666666666,27,26,1,0,0,0,0
vercel_next.js_20121954346,vercel_next.js,20121954346,2,2,7525,3762.5,0,0,0,0,0,0,0
vercel_next.js_20121954381,vercel_next.js,20121954381,16,16,72011,4500.6875,2,2,0,0,0,0,0
vercel_next.js_20121958320,vercel_next.js,20121958320,12,12,134547,11212.25,6,5,1,0,0,0,0
vercel_next.js_20121958338,vercel_next.js,20121958338,16,16,76311,4769.4375,1,1,0,0,0,0,0
vercel_next.js_20121958371,vercel_next.js,20121958371,2,2,7042,3521.0,0,0,0,0,0,0,0
vercel_next.js_20122577472,vercel_next.js,20122577472,56,56,16875588,301349.78571428574,697,694,2,1,0,0,0
vercel_next.js_20122628203,vercel_next.js,20122628203,72,72,24693548,342965.94444444444,1280,920,0,360,0,0,0
vercel_next.js_20122645496,vercel_next.js,20122645496,12,12,1396665,116388.75,122,121,1,0,0,0,0
vercel_next.js_20122645509,vercel_next.js,20122645509,2,2,210058,105029.0,12,12,0,0,0,0,0
vercel_next.js_20122645529,vercel_next.js,20122645529,20,20,948882,47444.1,57,57,0,0,0,0,0
vercel_next.js_20122832114,vercel_next.js,20122832114,240,240,32608506,135868.775,2219,2213,0,6,0,0,0
vercel_next.js_20122866515,vercel_next.js,20122866515,12,12,1542706,128558.83333333333,91,90,1,0,0,0,0
vercel_next.js_20122872975,vercel_next.js,20122872975,12,12,1364871,113739.25,96,95,1,0,0,0,0
vercel_next.js_20122873001,vercel_next.js,20122873001,2,2,209275,104637.5,8,8,0,0,0,0,0
vercel_next.js_20122873027,vercel_next.js,20122873027,20,20,949737,47486.85,56,56,0,0,0,0,0
vercel_next.js_20124076780,vercel_next.js,20124076780,250,250,33020598,132082.392,2334,2330,0,4,0,0,0
vercel_next.js_20124079401,vercel_next.js,20124079401,250,250,35710578,142842.312,2525,2520,0,5,0,0,0
vercel_next.js_20124080383,vercel_next.js,20124080383,4,4,8742,2185.5,0,0,0,0,0,0,0
vercel_next.js_20124408900,vercel_next.js,20124408900,12,12,126055,10504.583333333334,16,15,1,0,0,0,0
vercel_next.js_20124408919,vercel_next.js,20124408919,16,16,71371,4460.6875,4,4,0,0,0,0,0
vercel_next.js_20124408920,vercel_next.js,20124408920,2,2,7203,3601.5,0,0,0,0,0,0,0
vercel_next.js_20124837388,vercel_next.js,20124837388,4,4,376140,94035.0,14,14,0,0,0,0,0
vercel_next.js_20124837418,vercel_next.js,20124837418,6,6,1295384,215897.33333333334,63,56,7,0,0,0,0
vercel_next.js_20125147009,vercel_next.js,20125147009,240,240,64299487,267914.5291666667,3060,2851,205,4,0,0,0
vercel_next.js_20125147086,vercel_next.js,20125147086,250,250,65552345,262209.38,3637,3435,200,2,0,0,0
vercel_next.js_20125147201,vercel_next.js,20125147201,42,42,5251989,125047.35714285714,293,293,0,0,0,0,0
vercel_next.js_20125147210,vercel_next.js,20125147210,250,250,34181816,136727.264,2445,2440,0,5,0,0,0
vercel_next.js_20125147254,vercel_next.js,20125147254,42,42,5360173,127623.16666666667,247,247,0,0,0,0,0
vercel_next.js_20125147291,vercel_next.js,20125147291,42,42,5229336,124508.0,332,332,0,0,0,0,0
vercel_next.js_20125147304,vercel_next.js,20125147304,42,42,5184519,123440.92857142857,380,380,0,0,0,0,0
vercel_next.js_20126158256,vercel_next.js,20126158256,42,42,4476855,106591.78571428571,332,332,0,0,0,0,0
vercel_next.js_20126158358,vercel_next.js,20126158358,250,250,66781782,267127.128,5710,3099,208,2403,0,0,0
vercel_next.js_20126158360,vercel_next.js,20126158360,250,250,65492654,261970.616,3574,3374,198,2,0,0,0
vercel_next.js_20126158434,vercel_next.js,20126158434,42,42,4474672,106539.80952380953,304,304,0,0,0,0,0
vercel_next.js_20126158442,vercel_next.js,20126158442,6,6,643488,107248.0,52,52,0,0,0,0,0
vercel_next.js_20126189465,vercel_next.js,20126189465,4,4,241568,60392.0,16,14,2,0,0,0,0
vercel_next.js_20127021334,vercel_next.js,20127021334,280,280,143578071,512778.825,9413,8317,114,982,0,0,0
vercel_next.js_20127663849,vercel_next.js,20127663849,2,2,6766,3383.0,0,0,0,0,0,0,0
vercel_next.js_20127663879,vercel_next.js,20127663879,12,12,133787,11148.916666666666,12,11,1,0,0,0,0
vercel_next.js_20127663943,vercel_next.js,20127663943,10,10,46632,4663.2,1,1,0,0,0,0,0
vercel_next.js_20128886400,vercel_next.js,20128886400,300,300,43043326,143477.75333333333,3295,3104,4,187,0,0,0
vercel_next.js_20129470365,vercel_next.js,20129470365,12,12,1386656,115554.66666666667,120,119,1,0,0,0,0
vercel_next.js_20129470480,vercel_next.js,20129470480,290,290,40910613,141071.07931034482,3137,3019,14,104,0,0,0
vercel_next.js_20130220797,vercel_next.js,20130220797,250,250,32341094,129364.376,2027,2023,0,4,0,0,0
vercel_next.js_20130623489,vercel_next.js,20130623489,6,6,640157,106692.83333333333,45,45,0,0,0,0,0
vercel_next.js_20130623600,vercel_next.js,20130623600,4,4,7519,1879.75,0,0,0,0,0,0,0
vercel_next.js_20132403229,vercel_next.js,20132403229,2,2,3783,1891.5,0,0,0,0,0,0,0
vercel_next.js_20132563286,vercel_next.js,20132563286,4,4,245072,61268.0,10,8,2,0,0,0,0
vercel_next.js_20133535603,vercel_next.js,20133535603,250,250,31779494,127117.976,2315,2310,0,5,0,0,0
vercel_next.js_20134689503,vercel_next.js,20134689503,4,4,236914,59228.5,18,18,0,0,0,0,0
vercel_next.js_20134993348,vercel_next.js,20134993348,12,12,1267758,105646.5,100,100,0,0,0,0,0
vercel_next.js_20135405803,vercel_next.js,20135405803,250,250,35071582,140286.328,2217,2208,7,2,0,0,0
vercel_next.js_20135737673,vercel_next.js,20135737673,8,8,278935,34866.875,58,58,0,0,0,0,0
